"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @newlyshot: @geekkboyy @mot_jaehyun @gojekindonesia saran: gojek klo dikasih bintang 1 jgn langsung putus mitra. Tapi, ditelusuri dulu a…",FALSE,0,NA,2019-08-07 10:20:12,FALSE,NA,"1159046577421340673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taeyyyongs",105,TRUE,FALSE,NA,NA
"RT @astrodiaal: @ChiIdishClown Daerah gw zomer (uber) pernah gw naik gojek dari stasiun ke rumah, dicegat trus gw bentak aja opangnya spya…",FALSE,0,NA,2019-08-07 10:19:52,FALSE,NA,"1159046492717322247",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prikiwife",10,TRUE,FALSE,NA,NA
"By the way ini kejadiannya di deket rumah aku. Kalau enggak salah, gojek ini dipukulin karena dipalak, dan dia engg… https://t.co/ejVKHU3z6J",FALSE,0,NA,2019-08-07 10:19:36,TRUE,NA,"1159046425788895232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeonsethereal",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:19:34,FALSE,NA,"1159046415277940736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xxccvvgh",265,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 10:19:32,FALSE,NA,"1159046409791819776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aalexaflo",478,TRUE,FALSE,NA,NA
"notif gojek beneran kek notif pokemon go https://t.co/iWlnMmJH5d",FALSE,0,NA,2019-08-07 10:19:19,FALSE,NA,"1159046354351480832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YoshuaPramudya",0,FALSE,FALSE,NA,NA
"“Hari ini jalanan emg tumbenan pada ga macet mas, serasa lebaran” kata abang gojek pas gua heran kok jalanan pulang lancar jaya",FALSE,0,NA,2019-08-07 10:18:39,FALSE,NA,"1159046185635606528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fikrinugraha",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:18:05,FALSE,NA,"1159046042869882880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gulalins",265,TRUE,FALSE,NA,NA
"@SHONdsn @YENAdsn Ganti apa ya<U+0001F914> pacar haechan buat grab pacar jeno buat gojek lucu gak ya",FALSE,0,"SHONdsn",2019-08-07 10:18:03,FALSE,"1159045691328487424","1159046034988814337","1073550393232318469","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CHAEYEONdsn",0,FALSE,FALSE,NA,NA
"Atau... Aku pesenin gojek ya<U+0001F643> https://t.co/skZf3l9GNf",FALSE,0,NA,2019-08-07 10:17:42,FALSE,NA,"1159045945893384192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nurulnovi",0,FALSE,FALSE,NA,NA
"RT @BerburuSale: VOUCHER GOJEK | 17 Voucher cashback Rp 10.000 pake kode SEMANGATMERDEKA 

Rt&amp;Like ya biar pada tau<U+0001F92A>

#BerburuPromoMerdeka…",FALSE,0,NA,2019-08-07 10:17:39,FALSE,NA,"1159045935072047104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CactusCloud_",471,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 10:17:20,FALSE,NA,"1159045853467697153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baenanagurl",478,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:17:12,FALSE,NA,"1159045822798950401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","namwuchan",265,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 10:16:59,FALSE,NA,"1159045768021286912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Avocad0_d",478,TRUE,FALSE,NA,NA
"@Glogalnerodvl_ Hai, mohon maaf sebelumnya, bisa diinformasikan untuk nomor telepon dan e-mail yang terdaftar pada… https://t.co/Ku5TqO58yH",FALSE,0,"Glogalnerodvl_",2019-08-07 10:16:45,TRUE,"1158812042217701376","1159045707036352512","1137252356","<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","gopayindonesia",0,FALSE,FALSE,NA,NA
"RT @dayanalady: Eh gue baru inget perna order gojek pagi2 buat brangkat kerja, yg jemput pake sepatu boots cem sekuriti gitu, trs kata dia:…",FALSE,0,NA,2019-08-07 10:16:17,FALSE,NA,"1159045589721481220",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","larasrahmanti",49,TRUE,FALSE,NA,NA
"RT @sahul_69: Pencapaian Gojek merupakan bukti kepercayaan mitra, konsumen, partner bisnis, dan investor terhadap visi dan model bisnis yan…",FALSE,0,NA,2019-08-07 10:16:03,FALSE,NA,"1159045532192403456",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","taehyungqw",3,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:16:01,FALSE,NA,"1159045525397635073",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lalastroha",265,TRUE,FALSE,NA,NA
"Potongan bayar cash di gojek lebih dari 20%

Gila!",FALSE,0,NA,2019-08-07 10:16:01,FALSE,NA,"1159045521803112449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","si_ojol",0,FALSE,FALSE,NA,NA
"RT @sahul_69: Pencapaian Gojek merupakan bukti kepercayaan mitra, konsumen, partner bisnis, dan investor terhadap visi dan model bisnis yan…",FALSE,0,NA,2019-08-07 10:15:59,FALSE,NA,"1159045513502756864",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sahul_69",3,TRUE,FALSE,NA,NA
"RT @sahul_69: Pencapaian Gojek merupakan bukti kepercayaan mitra, konsumen, partner bisnis, dan investor terhadap visi dan model bisnis yan…",FALSE,0,NA,2019-08-07 10:15:55,FALSE,NA,"1159045496658247680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dianielex",3,TRUE,FALSE,NA,NA
"Pencapaian Gojek merupakan bukti kepercayaan mitra, konsumen, partner bisnis, dan investor terhadap visi dan model… https://t.co/nYJteSdWad",FALSE,0,NA,2019-08-07 10:15:45,TRUE,NA,"1159045458146164737",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sahul_69",3,FALSE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 10:15:42,FALSE,NA,"1159045445450027008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BucinnJaehyun",478,TRUE,FALSE,NA,NA
"Ada yg percaya gak kl gue nangis udah hampir 24jam, dr kemarin balik sekolah sampe ketiduran, akhirnya bangun jam 5… https://t.co/HY0yAqz6fg",FALSE,0,NA,2019-08-07 10:15:05,TRUE,NA,"1159045288566247426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pinkpaxtel",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:14:55,FALSE,NA,"1159045247650844672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gb_ghrb",265,TRUE,FALSE,NA,NA
"RT @newlyshot: @geekkboyy @mot_jaehyun @gojekindonesia saran: gojek klo dikasih bintang 1 jgn langsung putus mitra. Tapi, ditelusuri dulu a…",FALSE,0,NA,2019-08-07 10:14:53,FALSE,NA,"1159045239157350400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babbies_jeongin",105,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 10:14:51,FALSE,NA,"1159045228868714498",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trchaaa",478,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 10:14:40,FALSE,NA,"1159045182198697985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ethereal_BTS__",478,TRUE,FALSE,NA,NA
"Sdh di beliim mie godok pake aplikasi gojek <U+0001F621> https://t.co/GY3AYEAMNN",FALSE,0,NA,2019-08-07 10:14:35,FALSE,NA,"1159045163987062785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DwisitiM",0,FALSE,FALSE,NA,NA
"Riset UI Ungkap Mitra Gojek Bahagia Bekerja https://t.co/Upb28Fwxjj",FALSE,11,NA,2019-08-07 10:14:16,FALSE,NA,"1159045083636723712",NA,"<a href=""http://www.detik.com/"" rel=""nofollow"">detikcommunity</a>","CNNIndonesia",0,FALSE,FALSE,NA,NA
"colekin aja / selai / home made via gojek atau gosend | Shopee Indonesia https://t.co/I9cA4Jwu2i",FALSE,0,NA,2019-08-07 10:13:59,FALSE,NA,"1159045011427610624",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","srikandikuliner",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:13:54,FALSE,NA,"1159044989751418880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","woojinred",265,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 10:13:42,FALSE,NA,"1159044940334108672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mxelillfluous",478,TRUE,FALSE,NA,NA
"@askmenfess @elelita_ Turun dari gojek trus salim ke abangnya :)",FALSE,0,"askmenfess",2019-08-07 10:13:42,FALSE,"1158335789278748673","1159044939407249413","810423824034299904","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terustouring",0,FALSE,FALSE,NA,NA
"@askmenfess Turun dari gojek helm ga di buka,sampe abg nya manggil baru nyadar",FALSE,0,"askmenfess",2019-08-07 10:13:28,FALSE,"1158335789278748673","1159044882582798336","810423824034299904","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Noonapyo",0,FALSE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 10:13:12,FALSE,NA,"1159044816744767489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unvprettie",478,TRUE,FALSE,NA,NA
"@irenamariva whoaa gituyaa teh.. mon maap gojek user newbie nihh<U+0001F605> berarti ku harus komen resto nya, ralat wkwkwk",FALSE,0,"irenamariva",2019-08-07 10:13:05,FALSE,"1159040633048203266","1159044786642276352","52687096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hersheyshntkovr",0,FALSE,FALSE,NA,NA
"Mau bangun startup atau sudah bangun tapi bingung langkah selanjutnya apa? Di video ini saya membagikan strategi ma… https://t.co/aQVfEpVAyZ",FALSE,4,NA,2019-08-07 10:13:02,TRUE,NA,"1159044771316322305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DennySantoso",0,FALSE,FALSE,NA,NA
"RT @newlyshot: @geekkboyy @mot_jaehyun @gojekindonesia saran: gojek klo dikasih bintang 1 jgn langsung putus mitra. Tapi, ditelusuri dulu a…",FALSE,0,NA,2019-08-07 10:13:01,FALSE,NA,"1159044769063903232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unvprettie",105,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:12:41,FALSE,NA,"1159044683533713408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jiminagain",265,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:11:51,FALSE,NA,"1159044474804158464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thisistinna",265,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:11:50,FALSE,NA,"1159044471792627712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yellowbaze",265,TRUE,FALSE,NA,NA
"Berarti kan at least Grab komunikasi dulu sebelum membuat keputusan. Kejadian tahun 2017 sih. I hope Gojek would take notes<U+0001F637>",FALSE,0,"jinforyoongi",2019-08-07 10:11:49,FALSE,"1159044465878634507","1159044467619291136","1114105490189864960","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jinforyoongi",0,FALSE,FALSE,NA,NA
"Sebenernya gojek tuh ada konfirmasi dulu ga sih sebelum memutus mitra? Kecolongan mulu ya kejadian seperti ini.

 D… https://t.co/7J0xpDtjG7",FALSE,0,NA,2019-08-07 10:11:46,TRUE,NA,"1159044456051380229",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jinforyoongi",0,FALSE,FALSE,NA,NA
"RT @BerburuSale: Coba masukkan kode MABA2019 di aplikais Gojek kali aja ada yg dapet juga. https://t.co/jQ9ubKWRlp",FALSE,0,NA,2019-08-07 10:11:02,FALSE,NA,"1159044270910660608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rfnald",11,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:10:52,FALSE,NA,"1159044227889655808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_winkeu_",265,TRUE,FALSE,NA,NA
"@geekkboyy @gojekindonesia utk gojek tolong dong seblm mecat mereka, tanya alasanya apa. Jng cuma lihat dari custom… https://t.co/k9FVzKeFOn",FALSE,0,"geekkboyy",2019-08-07 10:10:41,TRUE,"1158716817747017729","1159044182918328324","1065816456791646208","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cikpaw22",0,FALSE,FALSE,NA,NA
"RT @BerburuSale: Coba masukkan kode MABA2019 di aplikais Gojek kali aja ada yg dapet juga. https://t.co/jQ9ubKWRlp",FALSE,0,NA,2019-08-07 10:10:40,FALSE,NA,"1159044177579016192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuneeeeeya",11,TRUE,FALSE,NA,NA
"RT @tanya2rl: [tanyarl] pantes aja indonesia di kasi predikat negara tersantai. Gojek aja skuy living banget nih https://t.co/dmOdJ0fy4X",FALSE,0,NA,2019-08-07 10:09:05,FALSE,NA,"1159043777920548864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tizzkelly",76,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:08:53,FALSE,NA,"1159043729098805249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mochiluvv_",265,TRUE,FALSE,NA,NA
"@GrabID Iya dlu saya juga nanya gini nih,  dan solusi nya satu pesan pake grab,  satunya pesan pake gojek.  Eeehhh",FALSE,0,"GrabID",2019-08-07 10:08:41,FALSE,"1159022964819386368","1159043679828377600","2322081114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fiiikarr",0,FALSE,FALSE,NA,NA
"RT @astrodiaal: @ChiIdishClown Daerah gw zomer (uber) pernah gw naik gojek dari stasiun ke rumah, dicegat trus gw bentak aja opangnya spya…",FALSE,0,NA,2019-08-07 10:08:36,FALSE,NA,"1159043655237156864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","squishwuu",10,TRUE,FALSE,NA,NA
"RT @astrodiaal: @ChiIdishClown Daerah gw zomer (uber) pernah gw naik gojek dari stasiun ke rumah, dicegat trus gw bentak aja opangnya spya…",FALSE,0,NA,2019-08-07 10:08:13,FALSE,NA,"1159043561406357505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimdobbies",10,TRUE,FALSE,NA,NA
"RT @ridhoachya: @TraxFMJKT @ardhitoprmn 2 kali kehilangan HP, yg ke 1 dicopet di kopaja jurusan manggarai, tips juga nih untuk yg sering na…",FALSE,0,NA,2019-08-07 10:08:00,FALSE,NA,"1159043507476037632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Reynaldys",2,TRUE,FALSE,NA,NA
"RT @senengdipeluk: My faith in humanity has been restored. Bapak ini menolong remaja laki-laki yg duduk sendirian di tepi jalan tanpa busan…",FALSE,0,NA,2019-08-07 10:07:48,FALSE,NA,"1159043455630188544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reflyyuniandini",48737,TRUE,FALSE,NA,NA
"@gojekindonesia min kok aplikasi gojek saya ngk bisa dibuka terus sih?? Udh coba reinstall masih forced close",FALSE,0,"gojekindonesia",2019-08-07 10:07:36,FALSE,NA,"1159043407399964672","226481275","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElviraAufa",0,FALSE,FALSE,NA,NA
"Kenapa sih driver gojek tu berintegritas dan santun2 gitu... makin jatuh hati lah aku sama @gojekindonesia",FALSE,1,"sukmaharanii",2019-08-07 10:06:42,FALSE,"1159042884827353089","1159043179028471808","862211065177702400","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sukmaharanii",0,FALSE,FALSE,NA,NA
"@jeinnir yaudah otw pake gojek",FALSE,0,"jeinnir",2019-08-07 10:06:14,FALSE,"1159042716266713088","1159043062242238469","3221971189","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djokerboi",0,FALSE,FALSE,NA,NA
"@gojekindonesia maaf,,

Saya barusan kenak penipuan 1 juta atas nama Gojek,
Saldo saya hilang 1 juta,,bagaimana yaa ?",FALSE,0,"gojekindonesia",2019-08-07 10:06:11,FALSE,NA,"1159043050405896194","226481275","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MukarromN",0,FALSE,FALSE,NA,NA
"RT @ridhoachya: @TraxFMJKT @ardhitoprmn 2 kali kehilangan HP, yg ke 1 dicopet di kopaja jurusan manggarai, tips juga nih untuk yg sering na…",FALSE,0,NA,2019-08-07 10:06:04,FALSE,NA,"1159043020609560576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TraxFMJKT",2,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:06:01,FALSE,NA,"1159043006135033856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aceiye",265,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:05:36,FALSE,NA,"1159042902980325376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfbaee",265,TRUE,FALSE,NA,NA
"Dear pengendara motor, terutam abang2 gojek.
Please bgt deh, itu klakson kan di pasang buat di pencet, bukan buat t… https://t.co/SONHZCOQ3G",FALSE,0,NA,2019-08-07 10:05:26,TRUE,NA,"1159042861901291520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trigadisaa",0,FALSE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 10:04:44,FALSE,NA,"1159042683119132672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nnooovi_",478,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 10:04:37,FALSE,NA,"1159042655965237248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goteeii",478,TRUE,FALSE,NA,NA
"@cbgbstrd gojek jare bong wkwkwk",FALSE,0,"cbgbstrd",2019-08-07 10:04:34,FALSE,"1159040055437975552","1159042640458870784","1141372116941434882","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","noyshittt",0,FALSE,FALSE,NA,NA
"HOT PROMO AGUSTUS.
DISCOUNT UP TO 20%.

Eh, liat ini deh. SAULIN RAMEN Meruya, D'orange Mercu di GoFood.… https://t.co/hcyezJFf6l",FALSE,0,NA,2019-08-07 10:04:20,TRUE,NA,"1159042582032240641",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Montazii",0,FALSE,FALSE,"106.73722","-6.21096"
"@dwilarasakti Gojek cuyyy<U+0001F602><U+0001F602>",FALSE,0,"dwilarasakti",2019-08-07 10:04:00,FALSE,"1159040894764371968","1159042498662039552","1182156398","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wildaieie",0,FALSE,FALSE,NA,NA
"@muhammaddjulian Hai, mohon maaf sebelumnya, bisa diinformasikan untuk nomor telepon dan e-mail yang terdaftar pada… https://t.co/RFRDzoAvA6",FALSE,0,"muhammaddjulian",2019-08-07 10:03:54,TRUE,"1158571612540588032","1159042473420873728","3722320572","<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","gopayindonesia",0,FALSE,FALSE,NA,NA
"Penelitian: Kontribusi Gojek ke Perekonomian RI Capai Rp55 Triliun https://t.co/qCJhIGfR15",FALSE,0,NA,2019-08-07 10:03:30,FALSE,NA,"1159042373332230144",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","akuratco",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:03:27,FALSE,NA,"1159042362699472896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adekjisung",265,TRUE,FALSE,NA,NA
"RT @bayugusa: Kumpulan voucher gratis dan promo menarik GOJEK<U+0001F60D>
(Auto update jika ada yang baru)

Like + rt dulu biar yang lain tau juga<U+0001F609>

=…",FALSE,0,NA,2019-08-07 10:02:25,FALSE,NA,"1159042102199631873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","triphilerious",325,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:02:22,FALSE,NA,"1159042089448902656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shwuhua",265,TRUE,FALSE,NA,NA
"RT @bayugusa: Kumpulan voucher gratis dan promo menarik GOJEK<U+0001F60D>
(Auto update jika ada yang baru)

Like + rt dulu biar yang lain tau juga<U+0001F609>

=…",FALSE,0,NA,2019-08-07 10:02:12,FALSE,NA,"1159042047723970560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ainiazizaah",325,TRUE,FALSE,NA,NA
"@ogiklo Gw : ""....""
Bang gojek : "".........""
Gw : *BINTANG 5 TIP 10RB*",FALSE,0,"ogiklo",2019-08-07 10:02:11,FALSE,"1158944061085999104","1159042042573414400","38828128","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asyrafng",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:02:09,FALSE,NA,"1159042032213475328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oheubleft",265,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 10:02:02,FALSE,NA,"1159042005969715201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baobae105",265,TRUE,FALSE,NA,NA
